date,participant_gender,participant_type,incident_id,participant_age,participant_age_group,participant_status
2018-01-21,Female,Victim,1032332,1,1,1
2018-01-21,Female,Victim,1032393,0,3,3
2018-01-21,Female,Victim,1032446,1,1,1
2018-01-21,Female,Victim,1032602,0,1,1
2018-01-21,Female,Victim,1032761,0,1,1
2018-01-21,Female,Victim,1033033,0,1,1
2018-01-21,Female,Victim,1033081,1,1,1
2018-01-21,Female,Victim,1034545,1,1,1
2018-01-21,Female,Victim,1035637,1,1,1
2018-01-21,Male,Subject-Suspect,1031863,1,1,1
2018-01-21,Male,Subject-Suspect,1031875,0,0,1
2018-01-21,Male,Subject-Suspect,1031880,0,0,1
2018-01-21,Male,Subject-Suspect,1031883,1,1,1
2018-01-21,Male,Subject-Suspect,1031900,1,1,1
2018-01-21,Male,Subject-Suspect,1031906,0,1,1
2018-01-21,Male,Subject-Suspect,1031922,2,2,5
2018-01-21,Male,Subject-Suspect,1031933,0,0,1
2018-01-21,Male,Subject-Suspect,1031946,0,1,1
2018-01-21,Male,Subject-Suspect,1032004,2,2,2
2018-01-21,Male,Subject-Suspect,1032012,0,1,1
2018-01-21,Male,Subject-Suspect,1032022,0,2,2
2018-01-21,Male,Subject-Suspect,1032034,1,1,1
2018-01-21,Male,Subject-Suspect,1032041,1,1,1
2018-01-21,Male,Subject-Suspect,1032067,1,1,1
2018-01-21,Male,Subject-Suspect,1032082,1,1,1
2018-01-21,Male,Subject-Suspect,1032095,0,1,1
2018-01-21,Male,Subject-Suspect,1032102,1,1,1
2018-01-21,Male,Subject-Suspect,1032131,1,1,1
2018-01-21,Male,Subject-Suspect,1032134,1,1,1
2018-01-21,Male,Subject-Suspect,1032146,1,1,1
2018-01-21,Male,Subject-Suspect,1032148,1,1,1
2018-01-21,Male,Subject-Suspect,1032201,0,1,1
2018-01-21,Male,Subject-Suspect,1032217,0,1,1
2018-01-21,Male,Subject-Suspect,1032234,1,1,1
2018-01-21,Male,Subject-Suspect,1032238,2,2,2
2018-01-21,Male,Subject-Suspect,1032270,1,1,1
2018-01-21,Male,Subject-Suspect,1032291,1,1,1
2018-01-21,Male,Subject-Suspect,1032305,0,0,2
2018-01-21,Male,Subject-Suspect,1032315,0,0,1
2018-01-21,Male,Subject-Suspect,1032328,1,1,1
2018-01-21,Male,Subject-Suspect,1032334,0,0,1
2018-01-21,Male,Subject-Suspect,1032340,0,3,3
2018-01-21,Male,Subject-Suspect,1032353,0,1,1
2018-01-21,Male,Subject-Suspect,1032356,0,1,1
2018-01-21,Male,Subject-Suspect,1032374,1,1,1
2018-01-21,Male,Subject-Suspect,1032387,1,1,1
2018-01-21,Male,Subject-Suspect,1032393,2,2,2
2018-01-21,Male,Subject-Suspect,1032429,1,1,1
2018-01-21,Male,Subject-Suspect,1032438,1,1,1
2018-01-21,Male,Subject-Suspect,1032471,0,1,1
2018-01-21,Male,Subject-Suspect,1032481,0,0,1
2018-01-21,Male,Subject-Suspect,1032484,0,0,2
2018-01-21,Male,Subject-Suspect,1032498,1,1,1
2018-01-21,Male,Subject-Suspect,1032500,1,1,1
2018-01-21,Male,Subject-Suspect,1032502,1,1,1
2018-01-21,Male,Subject-Suspect,1032507,1,1,1
2018-01-21,Male,Subject-Suspect,1032514,2,2,2
2018-01-21,Male,Subject-Suspect,1032519,0,1,1
2018-01-21,Male,Subject-Suspect,1032533,0,1,1
2018-01-21,Male,Subject-Suspect,1032545,0,1,1
2018-01-21,Male,Subject-Suspect,1032552,0,2,2
2018-01-21,Male,Subject-Suspect,1032561,1,1,1
2018-01-21,Male,Subject-Suspect,1032570,0,1,1
2018-01-21,Male,Subject-Suspect,1032602,1,1,1
2018-01-21,Male,Subject-Suspect,1032639,0,0,1
2018-01-21,Male,Subject-Suspect,1032641,0,1,1
2018-01-21,Male,Subject-Suspect,1032648,0,2,2
2018-01-21,Male,Subject-Suspect,1032651,1,1,1
2018-01-21,Male,Subject-Suspect,1032667,1,1,1
2018-01-21,Male,Subject-Suspect,1032669,1,1,1
2018-01-21,Male,Subject-Suspect,1032685,1,1,1
2018-01-21,Male,Subject-Suspect,1032693,0,1,1
2018-01-21,Male,Subject-Suspect,1032704,0,2,2
2018-01-21,Male,Subject-Suspect,1032769,0,0,1
2018-01-21,Male,Subject-Suspect,1032773,1,1,1
2018-01-21,Male,Subject-Suspect,1032812,0,1,1
2018-01-21,Male,Subject-Suspect,1032833,2,2,2
2018-01-21,Male,Subject-Suspect,1032851,1,1,1
2018-01-21,Male,Subject-Suspect,1032853,2,2,2
2018-01-21,Male,Subject-Suspect,1032904,1,1,1
2018-01-21,Male,Subject-Suspect,1032919,1,1,1
2018-01-21,Male,Subject-Suspect,1032928,0,1,1
2018-01-21,Male,Subject-Suspect,1032936,1,1,1
2018-01-21,Male,Subject-Suspect,1032938,0,0,2
2018-01-21,Male,Subject-Suspect,1032969,1,1,1
2018-01-21,Male,Subject-Suspect,1033072,1,1,1
2018-01-21,Male,Subject-Suspect,1033081,1,1,1
2018-01-21,Male,Subject-Suspect,1033110,0,0,1
2018-01-21,Male,Subject-Suspect,1033155,0,1,1
2018-01-21,Male,Subject-Suspect,1033205,1,1,1
2018-01-21,Male,Subject-Suspect,1033349,1,1,1
2018-01-21,Male,Subject-Suspect,1033612,2,2,2
2018-01-21,Male,Subject-Suspect,1033656,1,1,1
2018-01-21,Male,Subject-Suspect,1033814,0,0,1
2018-01-21,Male,Subject-Suspect,1033862,1,1,1
2018-01-21,Male,Subject-Suspect,1034011,0,0,3
2018-01-21,Male,Subject-Suspect,1034198,1,1,1
2018-01-21,Male,Subject-Suspect,1034403,1,1,1
2018-01-21,Male,Subject-Suspect,1034416,0,2,2
2018-01-21,Male,Subject-Suspect,1034420,1,1,1
2018-01-21,Male,Subject-Suspect,1034434,1,1,1
2018-01-21,Male,Subject-Suspect,1034545,1,1,1
2018-01-21,Male,Subject-Suspect,1034687,1,1,1
2018-01-21,Male,Subject-Suspect,1034858,0,2,2
2018-01-21,Male,Subject-Suspect,1035005,1,1,1
2018-01-21,Male,Subject-Suspect,1035019,0,1,1
2018-01-21,Male,Subject-Suspect,1035637,0,1,1
2018-01-21,Male,Subject-Suspect,1035991,1,1,1
2018-01-21,Male,Subject-Suspect,1036360,0,1,1
2018-01-21,Male,Subject-Suspect,1036926,1,1,1
2018-01-21,Male,Subject-Suspect,1037014,2,2,2
2018-01-21,Male,Subject-Suspect,1037297,2,2,2
2018-01-21,Male,Subject-Suspect,1039895,1,1,1
2018-01-21,Male,Subject-Suspect,1040299,1,1,1
2018-01-21,Male,Subject-Suspect,1046424,1,1,1
2018-01-21,Male,Subject-Suspect,1064686,1,1,1
2018-01-21,Male,Subject-Suspect,1067580,4,4,4
2018-01-21,Male,Subject-Suspect,1078709,1,1,1
2018-01-21,Male,Victim,1031851,2,2,2
2018-01-21,Male,Victim,1031863,1,1,1
2018-01-21,Male,Victim,1031865,1,1,1
2018-01-21,Male,Victim,1031871,1,1,1
2018-01-21,Male,Victim,1031873,1,1,1
2018-01-21,Male,Victim,1031875,2,2,2
2018-01-21,Male,Victim,1031878,1,1,1
2018-01-21,Male,Victim,1031880,1,1,1
2018-01-21,Male,Victim,1031900,0,1,1
2018-01-21,Male,Victim,1031920,1,1,1
2018-01-21,Male,Victim,1031930,2,2,2
2018-01-21,Male,Victim,1031946,0,1,1
2018-01-21,Male,Victim,1031983,1,1,1
2018-01-21,Male,Victim,1032010,0,1,1
2018-01-21,Male,Victim,1032012,0,1,1
2018-01-21,Male,Victim,1032036,1,1,1
2018-01-21,Male,Victim,1032041,0,1,1
2018-01-21,Male,Victim,1032049,1,1,1
2018-01-21,Male,Victim,1032150,2,2,2
2018-01-21,Male,Victim,1032201,0,1,1
2018-01-21,Male,Victim,1032206,0,0,1
2018-01-21,Male,Victim,1032234,1,1,1
2018-01-21,Male,Victim,1032238,1,1,1
2018-01-21,Male,Victim,1032250,1,1,1
2018-01-21,Male,Victim,1032252,1,1,1
2018-01-21,Male,Victim,1032284,0,1,1
2018-01-21,Male,Victim,1032286,1,2,2
2018-01-21,Male,Victim,1032291,1,1,1
2018-01-21,Male,Victim,1032305,0,0,1
2018-01-21,Male,Victim,1032319,1,1,1
2018-01-21,Male,Victim,1032328,1,1,1
2018-01-21,Male,Victim,1032334,2,2,2
2018-01-21,Male,Victim,1032340,0,0,1
2018-01-21,Male,Victim,1032347,0,1,1
2018-01-21,Male,Victim,1032353,1,1,1
2018-01-21,Male,Victim,1032356,1,1,1
2018-01-21,Male,Victim,1032374,0,1,1
2018-01-21,Male,Victim,1032402,0,0,1
2018-01-21,Male,Victim,1032413,0,0,1
2018-01-21,Male,Victim,1032423,0,1,1
2018-01-21,Male,Victim,1032438,1,1,1
2018-01-21,Male,Victim,1032440,0,1,1
2018-01-21,Male,Victim,1032446,1,1,1
2018-01-21,Male,Victim,1032459,1,1,1
2018-01-21,Male,Victim,1032467,1,1,1
2018-01-21,Male,Victim,1032481,1,1,1
2018-01-21,Male,Victim,1032498,1,1,1
2018-01-21,Male,Victim,1032500,1,1,1
2018-01-21,Male,Victim,1032507,1,1,1
2018-01-21,Male,Victim,1032511,1,1,1
2018-01-21,Male,Victim,1032514,1,1,1
2018-01-21,Male,Victim,1032519,1,1,1
2018-01-21,Male,Victim,1032561,1,1,1
2018-01-21,Male,Victim,1032568,0,1,1
2018-01-21,Male,Victim,1032573,1,1,1
2018-01-21,Male,Victim,1032651,0,1,1
2018-01-21,Male,Victim,1032685,1,1,1
2018-01-21,Male,Victim,1032726,1,1,1
2018-01-21,Male,Victim,1032759,0,1,1
2018-01-21,Male,Victim,1032769,0,0,1
2018-01-21,Male,Victim,1032844,1,1,1
2018-01-21,Male,Victim,1032853,1,1,1
2018-01-21,Male,Victim,1032862,1,1,1
2018-01-21,Male,Victim,1032864,1,1,1
2018-01-21,Male,Victim,1032919,1,1,1
2018-01-21,Male,Victim,1032928,0,1,1
2018-01-21,Male,Victim,1032969,1,1,1
2018-01-21,Male,Victim,1033030,0,2,2
2018-01-21,Male,Victim,1033066,1,1,1
2018-01-21,Male,Victim,1033094,1,1,1
2018-01-21,Male,Victim,1033099,0,0,1
2018-01-21,Male,Victim,1033110,1,1,1
2018-01-21,Male,Victim,1033132,0,1,1
2018-01-21,Male,Victim,1033155,0,1,1
2018-01-21,Male,Victim,1033203,1,1,1
2018-01-21,Male,Victim,1033205,1,1,1
2018-01-21,Male,Victim,1033237,2,2,2
2018-01-21,Male,Victim,1033246,1,2,2
2018-01-21,Male,Victim,1033324,1,1,1
2018-01-21,Male,Victim,1033375,1,1,1
2018-01-21,Male,Victim,1033862,0,0,1
2018-01-21,Male,Victim,1034403,0,0,1
2018-01-21,Male,Victim,1036616,1,1,1
2018-01-21,Male,Victim,1037014,1,1,1
2018-01-21,Male,Victim,1037297,0,0,1
2018-01-21,Male,Victim,1040299,1,1,1
2018-01-21,Male,Victim,1057393,1,1,1
2018-01-21,Male,Victim,1067580,1,1,1
2018-01-21,Male,Victim,1078709,1,1,1
2018-01-22,Female,Subject-Suspect,1033378,1,1,1
2018-01-22,Female,Subject-Suspect,1033757,1,1,1
2018-01-22,Female,Subject-Suspect,1033860,1,1,1
2018-01-22,Female,Subject-Suspect,1034721,2,2,2
2018-01-22,Female,Subject-Suspect,1034906,1,1,1
2018-01-22,Female,Subject-Suspect,1035177,0,1,1
2018-01-22,Female,Subject-Suspect,1035244,1,1,1
2018-01-22,Female,Victim,1032495,1,1,1
2018-01-22,Female,Victim,1032547,1,1,1
2018-01-22,Female,Victim,1032622,0,0,1
2018-01-22,Female,Victim,1032689,1,1,1
2018-01-22,Female,Victim,1032866,1,1,1
2018-01-22,Female,Victim,1032875,1,1,1
2018-01-22,Female,Victim,1032952,1,1,1
2018-01-22,Female,Victim,1032989,0,0,1
2018-01-22,Female,Victim,1033058,0,1,1
2018-01-22,Female,Victim,1033226,1,1,1
2018-01-22,Female,Victim,1033260,1,1,1
2018-01-22,Female,Victim,1033263,1,1,1
2018-01-22,Female,Victim,1033327,0,1,1
2018-01-22,Female,Victim,1033330,1,1,1
2018-01-22,Female,Victim,1033391,1,1,1
2018-01-22,Female,Victim,1033495,0,0,1
2018-01-22,Female,Victim,1033627,0,1,1
2018-01-22,Female,Victim,1033719,0,1,1
2018-01-22,Female,Victim,1033875,1,1,1
2018-01-22,Female,Victim,1033964,0,1,1
2018-01-22,Female,Victim,1034429,1,1,1
2018-01-22,Female,Victim,1034667,1,1,1
2018-01-22,Female,Victim,1034943,1,1,1
2018-01-22,Female,Victim,1035125,1,1,1
2018-01-22,Female,Victim,1035471,0,1,1
2018-01-22,Male,Subject-Suspect,1032495,1,1,1
2018-01-22,Male,Subject-Suspect,1032529,0,1,1
2018-01-22,Male,Subject-Suspect,1032531,1,1,1
2018-01-22,Male,Subject-Suspect,1032538,1,1,1
2018-01-22,Male,Subject-Suspect,1032547,1,1,1
2018-01-22,Male,Subject-Suspect,1032590,0,0,1
2018-01-22,Male,Subject-Suspect,1032622,0,0,2
2018-01-22,Male,Subject-Suspect,1032626,1,1,1
2018-01-22,Male,Subject-Suspect,1032678,0,1,1
2018-01-22,Male,Subject-Suspect,1032689,1,1,1
2018-01-22,Male,Subject-Suspect,1032798,1,1,1
2018-01-22,Male,Subject-Suspect,1032803,0,0,1
2018-01-22,Male,Subject-Suspect,1032806,0,1,1
2018-01-22,Male,Subject-Suspect,1032866,1,1,1
2018-01-22,Male,Subject-Suspect,1032872,1,1,1
2018-01-22,Male,Subject-Suspect,1032875,1,1,1
2018-01-22,Male,Subject-Suspect,1032883,1,1,1
2018-01-22,Male,Subject-Suspect,1032885,1,1,1
2018-01-22,Male,Subject-Suspect,1032930,0,1,1
2018-01-22,Male,Subject-Suspect,1032952,0,0,3
2018-01-22,Male,Subject-Suspect,1032989,0,0,1
2018-01-22,Male,Subject-Suspect,1033005,1,1,1
2018-01-22,Male,Subject-Suspect,1033016,0,4,4
2018-01-22,Male,Subject-Suspect,1033045,0,1,1
2018-01-22,Male,Subject-Suspect,1033058,1,1,1
2018-01-22,Male,Subject-Suspect,1033070,0,1,1
2018-01-22,Male,Subject-Suspect,1033089,1,1,1
2018-01-22,Male,Subject-Suspect,1033107,0,1,1
2018-01-22,Male,Subject-Suspect,1033176,0,0,1
2018-01-22,Male,Subject-Suspect,1033222,1,1,1
2018-01-22,Male,Subject-Suspect,1033226,1,1,1
2018-01-22,Male,Subject-Suspect,1033316,1,1,1
2018-01-22,Male,Subject-Suspect,1033344,1,1,1
2018-01-22,Male,Subject-Suspect,1033355,0,0,1
2018-01-22,Male,Subject-Suspect,1033368,1,1,1
2018-01-22,Male,Subject-Suspect,1033378,2,2,2
2018-01-22,Male,Subject-Suspect,1033393,0,1,1
2018-01-22,Male,Subject-Suspect,1033501,2,2,2
2018-01-22,Male,Subject-Suspect,1033510,0,1,1
2018-01-22,Male,Subject-Suspect,1033512,1,1,1
2018-01-22,Male,Subject-Suspect,1033565,0,2,2
2018-01-22,Male,Subject-Suspect,1033578,1,1,1
2018-01-22,Male,Subject-Suspect,1033596,1,1,1
2018-01-22,Male,Subject-Suspect,1033604,0,0,1
2018-01-22,Male,Subject-Suspect,1033620,1,1,1
2018-01-22,Male,Subject-Suspect,1033627,1,1,1
2018-01-22,Male,Subject-Suspect,1033685,1,1,1
2018-01-22,Male,Subject-Suspect,1033702,1,1,1
2018-01-22,Male,Subject-Suspect,1033719,1,1,1
2018-01-22,Male,Subject-Suspect,1033755,0,1,1
2018-01-22,Male,Subject-Suspect,1033757,1,1,1
2018-01-22,Male,Subject-Suspect,1033770,0,0,1
2018-01-22,Male,Subject-Suspect,1033777,1,1,1
2018-01-22,Male,Subject-Suspect,1033875,1,1,1
2018-01-22,Male,Subject-Suspect,1033878,1,1,1
2018-01-22,Male,Subject-Suspect,1033904,1,1,1
2018-01-22,Male,Subject-Suspect,1034053,0,0,3
2018-01-22,Male,Subject-Suspect,1034235,1,1,1
2018-01-22,Male,Subject-Suspect,1034270,0,0,1
2018-01-22,Male,Subject-Suspect,1034290,0,0,1
2018-01-22,Male,Subject-Suspect,1034558,2,2,2
2018-01-22,Male,Subject-Suspect,1034667,0,0,1
2018-01-22,Male,Subject-Suspect,1034683,0,1,1
2018-01-22,Male,Subject-Suspect,1034693,1,1,1
2018-01-22,Male,Subject-Suspect,1034758,1,1,1
2018-01-22,Male,Subject-Suspect,1034805,6,6,6
2018-01-22,Male,Subject-Suspect,1034890,1,1,1
2018-01-22,Male,Subject-Suspect,1034906,3,3,3
2018-01-22,Male,Subject-Suspect,1034988,1,1,1
2018-01-22,Male,Subject-Suspect,1035026,5,5,5
2018-01-22,Male,Subject-Suspect,1035106,1,1,2
2018-01-22,Male,Subject-Suspect,1035177,1,2,2
2018-01-22,Male,Subject-Suspect,1035244,1,1,1
2018-01-22,Male,Subject-Suspect,1035289,0,1,1
2018-01-22,Male,Subject-Suspect,1035471,0,1,1
2018-01-22,Male,Subject-Suspect,1036188,1,1,1
2018-01-22,Male,Subject-Suspect,1037082,0,0,2
2018-01-22,Male,Subject-Suspect,1048663,1,1,1
2018-01-22,Male,Subject-Suspect,1059381,1,1,1
2018-01-22,Male,Victim,1032487,1,1,1
2018-01-22,Male,Victim,1032517,0,1,1
2018-01-22,Male,Victim,1032522,1,2,2
2018-01-22,Male,Victim,1032540,1,1,1
2018-01-22,Male,Victim,1032633,1,1,1
2018-01-22,Male,Victim,1032658,1,1,1
2018-01-22,Male,Victim,1032678,1,1,1
2018-01-22,Male,Victim,1032683,1,1,1
2018-01-22,Male,Victim,1032697,1,1,1
2018-01-22,Male,Victim,1032732,1,1,1
2018-01-22,Male,Victim,1032806,0,1,1
2018-01-22,Male,Victim,1032816,2,2,3
2018-01-22,Male,Victim,1032923,2,2,2
2018-01-22,Male,Victim,1032981,0,0,1
2018-01-22,Male,Victim,1032992,1,1,1
2018-01-22,Male,Victim,1033041,1,1,1
2018-01-22,Male,Victim,1033045,0,1,1
2018-01-22,Male,Victim,1033089,0,1,1
2018-01-22,Male,Victim,1033105,0,0,1
2018-01-22,Male,Victim,1033107,1,1,1
2018-01-22,Male,Victim,1033199,0,3,3
2018-01-22,Male,Victim,1033209,1,1,1
2018-01-22,Male,Victim,1033218,1,1,1
2018-01-22,Male,Victim,1033222,0,1,1
2018-01-22,Male,Victim,1033244,0,0,1
2018-01-22,Male,Victim,1033257,2,2,2
2018-01-22,Male,Victim,1033263,1,1,1
2018-01-22,Male,Victim,1033283,1,1,1
2018-01-22,Male,Victim,1033330,1,1,1
2018-01-22,Male,Victim,1033344,1,1,1
2018-01-22,Male,Victim,1033355,1,1,1
2018-01-22,Male,Victim,1033385,1,1,1
2018-01-22,Male,Victim,1033393,0,0,1
2018-01-22,Male,Victim,1033443,1,1,1
2018-01-22,Male,Victim,1033478,1,1,1
2018-01-22,Male,Victim,1033495,0,0,1
2018-01-22,Male,Victim,1033501,2,2,2
2018-01-22,Male,Victim,1033512,1,1,1
2018-01-22,Male,Victim,1033533,1,1,1
2018-01-22,Male,Victim,1033565,1,1,1
2018-01-22,Male,Victim,1033578,0,1,1
2018-01-22,Male,Victim,1033596,1,1,1
2018-01-22,Male,Victim,1033620,0,1,1
2018-01-22,Male,Victim,1033627,0,1,1
2018-01-22,Male,Victim,1033755,1,1,1
2018-01-22,Male,Victim,1033770,1,1,1
2018-01-22,Male,Victim,1033777,0,1,1
2018-01-22,Male,Victim,1033852,1,1,1
2018-01-22,Male,Victim,1033868,1,1,1
2018-01-22,Male,Victim,1033878,1,1,1
2018-01-22,Male,Victim,1033894,1,1,1
2018-01-22,Male,Victim,1033962,0,1,1
2018-01-22,Male,Victim,1034233,0,1,1
2018-01-22,Male,Victim,1034270,1,1,1
2018-01-22,Male,Victim,1034282,0,1,1
2018-01-22,Male,Victim,1034805,1,1,1
2018-01-22,Male,Victim,1034836,0,0,1
2018-01-22,Male,Victim,1034890,1,1,1
2018-01-22,Male,Victim,1034943,1,1,1
2018-01-22,Male,Victim,1035106,1,1,1
2018-01-22,Male,Victim,1035244,0,1,1
2018-01-22,Male,Victim,1035471,0,1,1
2018-01-22,Male,Victim,1037082,0,0,1
2018-01-22,Male,Victim,1048663,1,1,1
2018-01-22,Male,Victim,1059381,0,0,3
2018-01-23,Female,Subject-Suspect,1033560,1,1,1
2018-01-23,Female,Subject-Suspect,1033966,1,1,1
2018-01-23,Female,Subject-Suspect,1034043,0,0,1
2018-01-23,Female,Subject-Suspect,1034969,1,1,1
2018-01-23,Female,Subject-Suspect,1034978,2,2,2
2018-01-23,Female,Subject-Suspect,1040460,1,1,1
2018-01-23,Female,Subject-Suspect,1041550,1,1,1
2018-01-23,Female,Victim,1033262,1,4,4
2018-01-23,Female,Victim,1033363,1,1,1
2018-01-23,Female,Victim,1033907,1,1,1
2018-01-23,Female,Victim,1034223,1,1,1
2018-01-23,Female,Victim,1034244,1,1,1
2018-01-23,Female,Victim,1034355,1,1,1
2018-01-23,Female,Victim,1034382,1,1,1
2018-01-23,Female,Victim,1034479,0,1,1
2018-01-23,Female,Victim,1034522,2,2,2
2018-01-23,Female,Victim,1034750,1,1,1
2018-01-23,Female,Victim,1034833,1,1,1
2018-01-23,Female,Victim,1034853,0,1,1
2018-01-23,Female,Victim,1034877,0,1,1
2018-01-23,Female,Victim,1035016,0,0,1
2018-01-23,Female,Victim,1035057,0,1,1
2018-01-23,Female,Victim,1035436,0,1,1
2018-01-23,Female,Victim,1035609,1,1,1
2018-01-23,Male,Subject-Suspect,1033262,1,1,1
2018-01-23,Male,Subject-Suspect,1033363,1,1,1
2018-01-23,Male,Subject-Suspect,1033407,1,1,1
2018-01-23,Male,Subject-Suspect,1033536,1,1,1
2018-01-23,Male,Subject-Suspect,1033634,1,1,1
2018-01-23,Male,Subject-Suspect,1033666,1,1,1
2018-01-23,Male,Subject-Suspect,1033689,1,1,1
2018-01-23,Male,Subject-Suspect,1033693,0,1,1
2018-01-23,Male,Subject-Suspect,1033729,0,1,1
2018-01-23,Male,Subject-Suspect,1033731,0,1,1
2018-01-23,Male,Subject-Suspect,1033750,1,1,1
2018-01-23,Male,Subject-Suspect,1033782,3,3,3
2018-01-23,Male,Subject-Suspect,1033793,0,0,1
2018-01-23,Male,Subject-Suspect,1033806,1,1,1
2018-01-23,Male,Subject-Suspect,1033808,1,1,1
2018-01-23,Male,Subject-Suspect,1033899,0,1,1
2018-01-23,Male,Subject-Suspect,1033911,1,1,1
2018-01-23,Male,Subject-Suspect,1033927,2,2,2
2018-01-23,Male,Subject-Suspect,1033960,1,1,1
2018-01-23,Male,Subject-Suspect,1033966,4,4,4
2018-01-23,Male,Subject-Suspect,1033992,2,2,2
2018-01-23,Male,Subject-Suspect,1034043,0,0,2
2018-01-23,Male,Subject-Suspect,1034047,1,1,1
2018-01-23,Male,Subject-Suspect,1034085,2,2,2
2018-01-23,Male,Subject-Suspect,1034137,1,1,1
2018-01-23,Male,Subject-Suspect,1034237,0,0,3
2018-01-23,Male,Subject-Suspect,1034244,1,1,1
2018-01-23,Male,Subject-Suspect,1034276,1,1,1
2018-01-23,Male,Subject-Suspect,1034280,1,1,1
2018-01-23,Male,Subject-Suspect,1034295,0,0,2
2018-01-23,Male,Subject-Suspect,1034298,1,1,1
2018-01-23,Male,Subject-Suspect,1034318,1,1,1
2018-01-23,Male,Subject-Suspect,1034325,1,1,1
2018-01-23,Male,Subject-Suspect,1034355,1,1,1
2018-01-23,Male,Subject-Suspect,1034358,0,0,1
2018-01-23,Male,Subject-Suspect,1034369,1,1,1
2018-01-23,Male,Subject-Suspect,1034380,1,1,1
2018-01-23,Male,Subject-Suspect,1034389,1,1,1
2018-01-23,Male,Subject-Suspect,1034393,0,0,2
2018-01-23,Male,Subject-Suspect,1034397,1,1,1
2018-01-23,Male,Subject-Suspect,1034406,0,0,1
2018-01-23,Male,Subject-Suspect,1034412,0,0,2
2018-01-23,Male,Subject-Suspect,1034520,1,1,1
2018-01-23,Male,Subject-Suspect,1034522,1,1,1
2018-01-23,Male,Subject-Suspect,1034532,1,1,1
2018-01-23,Male,Subject-Suspect,1034539,1,1,1
2018-01-23,Male,Subject-Suspect,1034543,1,1,1
2018-01-23,Male,Subject-Suspect,1034585,1,1,1
2018-01-23,Male,Subject-Suspect,1034636,0,1,1
2018-01-23,Male,Subject-Suspect,1034670,0,0,1
2018-01-23,Male,Subject-Suspect,1034748,1,1,1
2018-01-23,Male,Subject-Suspect,1034750,1,1,1
2018-01-23,Male,Subject-Suspect,1034753,1,1,1
2018-01-23,Male,Subject-Suspect,1034767,2,2,2
2018-01-23,Male,Subject-Suspect,1034786,1,1,1
2018-01-23,Male,Subject-Suspect,1034833,1,1,1
2018-01-23,Male,Subject-Suspect,1034843,1,1,1
2018-01-23,Male,Subject-Suspect,1034853,0,1,1
2018-01-23,Male,Subject-Suspect,1034869,1,1,1
2018-01-23,Male,Subject-Suspect,1034875,2,2,2
2018-01-23,Male,Subject-Suspect,1034969,1,1,1
2018-01-23,Male,Subject-Suspect,1034975,0,1,1
2018-01-23,Male,Subject-Suspect,1034978,1,1,1
2018-01-23,Male,Subject-Suspect,1034982,1,1,1
2018-01-23,Male,Subject-Suspect,1035016,0,0,1
2018-01-23,Male,Subject-Suspect,1035052,1,1,1
2018-01-23,Male,Subject-Suspect,1035057,1,1,1
2018-01-23,Male,Subject-Suspect,1035116,1,1,1
2018-01-23,Male,Subject-Suspect,1035121,1,1,1
2018-01-23,Male,Subject-Suspect,1035135,1,1,1
2018-01-23,Male,Subject-Suspect,1035157,0,1,1
2018-01-23,Male,Subject-Suspect,1035181,1,1,1
2018-01-23,Male,Subject-Suspect,1035217,0,1,1
2018-01-23,Male,Subject-Suspect,1035242,1,1,1
2018-01-23,Male,Subject-Suspect,1035405,1,1,1
2018-01-23,Male,Subject-Suspect,1035436,0,1,1
2018-01-23,Male,Subject-Suspect,1035482,1,1,1
2018-01-23,Male,Subject-Suspect,1035517,1,1,1
2018-01-23,Male,Subject-Suspect,1035592,1,1,1
2018-01-23,Male,Subject-Suspect,1035609,1,1,1
2018-01-23,Male,Subject-Suspect,1035724,1,1,1
2018-01-23,Male,Subject-Suspect,1036192,1,1,1
2018-01-23,Male,Subject-Suspect,1036267,1,1,1
2018-01-23,Male,Subject-Suspect,1036304,0,1,1
2018-01-23,Male,Subject-Suspect,1036350,1,1,1
2018-01-23,Male,Subject-Suspect,1036441,0,2,2
2018-01-23,Male,Subject-Suspect,1036526,1,1,1
2018-01-23,Male,Subject-Suspect,1036740,1,1,1
2018-01-23,Male,Subject-Suspect,1038348,1,1,1
2018-01-23,Male,Subject-Suspect,1038388,4,4,4
2018-01-23,Male,Subject-Suspect,1040398,2,2,2
2018-01-23,Male,Subject-Suspect,1040460,1,1,1
2018-01-23,Male,Subject-Suspect,1041280,1,2,2
2018-01-23,Male,Subject-Suspect,1041550,1,1,1
2018-01-23,Male,Subject-Suspect,1041570,2,2,2
2018-01-23,Male,Subject-Suspect,1043554,1,1,1
2018-01-23,Male,Subject-Suspect,1043824,1,1,1
2018-01-23,Male,Subject-Suspect,1044643,1,1,1
2018-01-23,Male,Subject-Suspect,1050843,1,1,1
2018-01-23,Male,Subject-Suspect,1058580,0,4,4
2018-01-23,Male,Subject-Suspect,1061759,1,1,1
2018-01-23,Male,Victim,1033262,3,10,12
2018-01-23,Male,Victim,1033276,1,1,1
2018-01-23,Male,Victim,1033293,1,1,1
2018-01-23,Male,Victim,1033363,1,1,1
2018-01-23,Male,Victim,1033407,1,1,1
2018-01-23,Male,Victim,1033469,1,1,1
2018-01-23,Male,Victim,1033536,1,1,2
2018-01-23,Male,Victim,1033560,1,1,1
2018-01-23,Male,Victim,1033634,0,1,1
2018-01-23,Male,Victim,1033674,1,1,1
